Date;cac40_price
04/09/2002;4463.91
04/08/2002;4431.88
04/05/2002;4515.70
04/04/2002;4538.31
04/03/2002;4632.26
04/02/2002;4627.33
03/28/2002;4688.02
03/27/2002;4623.20
03/26/2002;4628.07
03/25/2002;4588.36
03/22/2002;4601.57
03/21/2002;4579.90
03/20/2002;4603.80
03/19/2002;4644.93
03/18/2002;4625.81
03/15/2002;4588.33
03/14/2002;4546.84
03/13/2002;4523.77
03/12/2002;4550.65
03/11/2002;4586.75
03/08/2002;4629.11
03/07/2002;4616.50
03/06/2002;4588.14
03/05/2002;4580.75
03/04/2002;4607.44
03/01/2002;4486.42
02/28/2002;4462.99
02/27/2002;4424.71
02/26/2002;4340.86
02/25/2002;4305.44
02/22/2002;4245.20
02/21/2002;4287.22
02/20/2002;4238.99
02/19/2002;4256.36
02/18/2002;4347.05
02/15/2002;4377.00
02/14/2002;4429.31
02/13/2002;4364.45
02/12/2002;4337.95
02/11/2002;4353.21
02/08/2002;4299.04
02/07/2002;4295.65
02/06/2002;4273.81
02/05/2002;4307.75
02/04/2002;4397.54
02/01/2002;4455.56
01/31/2002;4461.87
01/30/2002;4407.27
01/29/2002;4476.10
01/28/2002;4541.16
01/25/2002;4484.31
01/24/2002;4508.07
01/23/2002;4450.81
01/22/2002;4446.72
01/21/2002;4423.80
01/18/2002;4448.85
01/17/2002;4475.64
01/16/2002;4425.50
01/15/2002;4518.42
01/14/2002;4453.97
01/11/2002;4554.69
01/10/2002;4515.52
01/09/2002;4587.01
01/08/2002;4568.09
01/07/2002;4615.54
01/04/2002;4682.79
01/03/2002;4681.20
01/02/2002;4580.44
12/28/2001;4624.58
12/27/2001;4591.16
12/24/2001;4502.10
12/21/2001;4499.34
12/20/2001;4426.72
12/19/2001;4467.92
12/18/2001;4480.10
12/17/2001;4485.17
12/14/2001;4340.02
12/13/2001;4410.66
12/12/2001;4510.68
12/11/2001;4551.94
12/10/2001;4556.29
12/07/2001;4642.94
12/06/2001;4679.38
12/05/2001;4677.55
12/04/2001;4529.24
12/03/2001;4463.84
11/30/2001;4476.06
11/29/2001;4445.87
11/28/2001;4445.50
11/27/2001;4485.82
11/26/2001;4564.38
11/23/2001;4573.82
11/22/2001;4599.80
11/21/2001;4557.03
11/20/2001;4593.52
11/19/2001;4660.49
11/16/2001;4587.30
11/15/2001;4577.28
11/14/2001;4575.09
11/13/2001;4565.68
11/12/2001;4376.58
11/09/2001;4514.28
11/08/2001;4573.04
11/07/2001;4493.27
11/06/2001;4461.69
11/05/2001;4485.34
11/02/2001;4369.40
11/01/2001;4366.94
10/31/2001;4341.29
10/30/2001;4251.93
10/29/2001;4383.24
10/26/2001;4478.63
10/25/2001;4378.45
10/24/2001;4486.35
10/23/2001;4455.76
10/22/2001;4341.29
10/19/2001;4264.89
10/18/2001;4338.09
10/17/2001;4411.51
10/16/2001;4308.49
10/15/2001;4213.91
10/12/2001;4336.88
10/11/2001;4330.68
10/10/2001;4319.38
10/09/2001;4176.97
10/08/2001;4172.21
10/05/2001;4164.76
10/04/2001;4195.80
10/03/2001;4024.25
10/02/2001;4044.66
10/01/2001;4004.57
09/28/2001;4079.02
09/27/2001;4013.23
09/26/2001;3975.53
09/25/2001;3902.85
09/24/2001;3861.19
09/21/2001;3652.87
09/20/2001;3738.18
09/19/2001;3888.93
09/18/2001;3970.18
09/17/2001;4015.46
09/14/2001;3909.49
09/13/2001;4113.87
09/12/2001;4114.26
09/11/2001;4059.75
09/10/2001;4383.74
09/07/2001;4413.51
09/06/2001;4480.75
09/05/2001;4571.56
09/04/2001;4673.98
09/03/2001;4629.80
08/31/2001;4689.34
08/30/2001;4703.87
08/29/2001;4834.89
08/28/2001;4815.72
08/27/2001;4905.79
08/24/2001;4916.56
08/23/2001;4809.50
08/22/2001;4812.14
08/21/2001;4834.87
08/20/2001;4791.43
08/17/2001;4777.37
08/16/2001;4882.62
08/15/2001;4933.97
08/14/2001;4962.64
08/13/2001;4920.35
08/10/2001;4846.02
08/09/2001;4888.30
08/08/2001;4986.23
08/07/2001;5051.62
08/06/2001;5066.25
08/03/2001;5031.29
08/02/2001;5088.70
08/01/2001;5112.48
07/31/2001;5085.51
07/30/2001;5033.71
07/27/2001;4967.15
07/26/2001;4842.12
07/25/2001;4773.17
07/24/2001;4855.60
07/23/2001;4911.92
07/20/2001;4880.70
07/19/2001;4930.39
07/18/2001;4867.50
07/17/2001;4978.54
07/16/2001;5022.76
07/13/2001;5025.24
07/12/2001;4961.43
07/11/2001;4914.68
07/10/2001;4973.40
07/09/2001;5027.37
07/06/2001;4999.36
07/05/2001;5123.83
07/04/2001;5175.13
07/03/2001;5205.78
07/02/2001;5296.51
06/29/2001;5225.33
06/28/2001;5133.56
06/27/2001;5057.72
06/26/2001;5090.73
06/25/2001;5213.46
06/22/2001;5183.67
06/21/2001;5134.97
06/20/2001;5170.49
06/19/2001;5199.41
06/18/2001;5160.28
06/15/2001;5243.84
06/14/2001;5297.07
06/13/2001;5353.63
06/12/2001;5311.94
06/11/2001;5418.47
06/08/2001;5439.93
06/07/2001;5453.39
06/06/2001;5496.49
06/05/2001;5516.27
06/01/2001;5432.71
05/31/2001;5454.19
05/30/2001;5444.27
05/29/2001;5542.27
05/28/2001;5606.32
05/25/2001;5581.94
05/24/2001;5656.47
05/23/2001;5630.74
05/22/2001;5693.47
05/21/2001;5652.04
05/18/2001;5638.24
05/17/2001;5592.65
05/16/2001;5522.69
05/15/2001;5544.13
05/14/2001;5487.72
05/11/2001;5567.25
05/10/2001;5606.46
05/09/2001;5492.08
05/08/2001;5516.93
05/07/2001;5498.52
05/04/2001;5455.55
05/03/2001;5457.07
05/02/2001;5572.91
04/30/2001;5640.03
04/27/2001;5575.97
04/26/2001;5481.73
04/25/2001;5407.84
04/24/2001;5424.43
04/23/2001;5396.85
04/20/2001;5449.34
04/19/2001;5480.05
04/18/2001;5505.08
04/17/2001;5340.98
04/12/2001;5372.71
04/11/2001;5361.53
04/10/2001;5331.23
04/09/2001;5183.22
04/06/2001;5139.71
04/05/2001;5158.56
04/04/2001;5071.82
04/03/2001;5004.00
04/02/2001;5210.48
03/30/2001;5180.45
03/29/2001;5157.92
03/28/2001;5150.43
03/27/2001;5235.60
03/26/2001;5124.80
03/23/2001;4951.13
03/22/2001;4824.82
03/21/2001;5023.76
03/20/2001;5138.40
03/19/2001;5048.60
03/16/2001;5104.77
03/15/2001;5177.66
03/14/2001;5115.50
03/13/2001;5186.87
03/12/2001;5242.40
03/09/2001;5368.89
03/08/2001;5438.66
03/07/2001;5483.68
03/06/2001;5457.28
03/05/2001;5368.83
03/02/2001;5291.92
03/01/2001;5341.34
02/28/2001;5367.48
02/27/2001;5437.76
02/26/2001;5415.10
02/23/2001;5322.84
02/22/2001;5452.48
02/21/2001;5474.37
02/20/2001;5548.74
02/19/2001;5584.75
02/16/2001;5595.13
02/15/2001;5704.53
02/14/2001;5644.23
02/13/2001;5739.03
02/12/2001;5759.48
02/09/2001;5712.36
02/08/2001;5773.46
02/07/2001;5752.14
02/06/2001;5852.35
02/05/2001;5823.49
02/02/2001;5826.37
02/01/2001;5899.72
01/31/2001;5998.49
01/30/2001;5917.15
01/29/2001;5887.90
01/26/2001;5925.62
01/25/2001;5934.68
01/24/2001;5900.32
01/23/2001;5839.73
01/22/2001;5882.76
01/19/2001;5845.73
01/18/2001;5860.16
01/17/2001;5884.09
01/16/2001;5761.67
01/15/2001;5833.38
01/12/2001;5834.34
01/11/2001;5702.78
01/10/2001;5653.35
01/09/2001;5663.19
01/08/2001;5732.80
01/05/2001;5758.02
01/04/2001;5815.99
01/03/2001;5684.05
01/02/2001;5798.90
12/29/2000;5926.42
12/28/2000;5920.60
12/27/2000;5857.15
12/22/2000;5783.73
12/21/2000;5758.92
12/20/2000;5766.30
12/19/2000;5958.86
12/18/2000;5887.49
12/15/2000;5839.54
12/14/2000;5905.65
12/13/2000;5962.29
12/12/2000;6047.66
12/11/2000;6077.88
12/08/2000;5939.32
12/07/2000;5984.69
12/06/2000;5985.24
12/05/2000;5994.89
12/04/2000;5791.51
12/01/2000;5928.50
11/30/2000;5928.08
11/29/2000;6060.65
11/28/2000;6069.22
11/27/2000;6171.33
11/24/2000;6145.65
11/23/2000;6053.04
11/22/2000;5944.70
11/21/2000;6081.02
11/20/2000;6021.79
11/17/2000;6161.92
11/16/2000;6283.06
11/15/2000;6301.78
11/14/2000;6225.98
11/13/2000;6037.73
11/10/2000;6147.49
11/09/2000;6271.15
11/08/2000;6336.03
11/07/2000;6386.07
11/06/2000;6352.24
11/03/2000;6398.92
11/02/2000;6400.31
11/01/2000;6409.05
10/31/2000;6397.66
10/30/2000;6296.84
10/27/2000;6268.93
10/26/2000;6208.42
10/25/2000;6277.90
10/24/2000;6323.74
10/23/2000;6182.34
10/20/2000;6149.44
10/19/2000;6066.48
10/18/2000;5937.35
10/17/2000;6067.15
10/16/2000;6088.04
10/13/2000;6064.21
10/12/2000;5990.70
10/11/2000;5956.12
10/10/2000;6143.30
10/09/2000;6110.06
10/06/2000;6258.41
10/05/2000;6335.12
10/04/2000;6296.13
10/03/2000;6400.43
10/02/2000;6349.24
09/29/2000;6266.63
09/28/2000;6311.03
09/27/2000;6319.79
09/26/2000;6294.06
09/25/2000;6336.28
09/22/2000;6258.58
09/21/2000;6254.77
09/20/2000;6405.43
09/19/2000;6529.95
09/18/2000;6522.38
09/15/2000;6614.65
09/14/2000;6637.91
09/13/2000;6568.89
09/12/2000;6697.80
09/11/2000;6675.01
09/08/2000;6703.36
09/07/2000;6834.46
09/06/2000;6796.79
09/05/2000;6856.76
09/04/2000;6922.33
09/01/2000;6813.66
08/31/2000;6625.42
08/30/2000;6634.62
08/29/2000;6633.99
08/28/2000;6615.02
08/25/2000;6595.11
08/24/2000;6461.93
08/23/2000;6501.70
08/22/2000;6513.71
08/21/2000;6571.63
08/18/2000;6594.35
08/17/2000;6635.34
08/16/2000;6684.08
08/15/2000;6636.61
08/14/2000;6609.36
08/11/2000;6553.00
08/10/2000;6562.54
08/09/2000;6570.18
08/08/2000;6532.44
08/07/2000;6519.04
08/04/2000;6461.35
08/03/2000;6354.93
08/02/2000;6529.91
08/01/2000;6532.29
07/31/2000;6542.49
07/28/2000;6415.72
07/27/2000;6511.53
07/26/2000;6493.00
07/25/2000;6463.91
07/24/2000;6502.57
07/21/2000;6464.12
07/20/2000;6563.77
07/19/2000;6495.11
07/18/2000;6514.54
07/17/2000;6619.25
07/13/2000;6570.36
07/12/2000;6536.51
07/11/2000;6490.35
07/10/2000;6487.42
07/07/2000;6565.97
07/06/2000;6453.97
07/05/2000;6462.70
07/04/2000;6494.77
07/03/2000;6508.47
06/30/2000;6446.54
06/29/2000;6400.82
06/28/2000;6607.96
06/27/2000;6568.09
06/26/2000;6586.26
06/23/2000;6545.35
06/22/2000;6474.88
06/21/2000;6490.76
06/20/2000;6554.92
06/19/2000;6505.16
06/16/2000;6456.26
06/15/2000;6512.98
06/14/2000;6608.10
06/13/2000;6532.84
06/09/2000;6549.05
06/08/2000;6523.66
06/07/2000;6498.50
06/06/2000;6589.77
06/05/2000;6656.26
06/02/2000;6673.52
06/01/2000;6599.71
05/31/2000;6426.26
05/30/2000;6325.49
05/29/2000;6205.13
05/26/2000;6129.15
05/25/2000;6129.66
05/24/2000;6027.10
05/23/2000;6148.32
05/22/2000;6094.17
05/19/2000;6196.05
05/18/2000;6451.97
05/17/2000;6453.05
05/16/2000;6557.39
05/15/2000;6392.27
05/12/2000;6449.27
05/11/2000;6380.13
05/10/2000;6263.34
05/09/2000;6369.61
05/08/2000;6514.42
05/05/2000;6545.76
05/04/2000;6491.74
05/03/2000;6435.65
05/02/2000;6562.41
04/28/2000;6419.72
04/27/2000;6247.86
04/26/2000;6390.87
04/25/2000;6320.29
04/20/2000;6234.51
04/19/2000;6166.46
04/18/2000;6147.44
04/17/2000;6060.54
04/14/2000;6065.71
04/13/2000;6264.34
04/12/2000;6238.70
04/11/2000;6261.42
04/10/2000;6364.90
04/07/2000;6308.04
04/06/2000;6224.02
04/05/2000;6036.94
04/04/2000;6221.94
04/03/2000;6130.27
03/31/2000;6286.05
03/30/2000;6313.82
03/29/2000;6505.48
03/28/2000;6524.30
03/27/2000;6450.85
03/24/2000;6364.26
03/23/2000;6268.31
03/22/2000;6279.29
03/21/2000;6320.87
03/20/2000;6352.51
03/17/2000;6304.28
03/16/2000;6258.53
03/15/2000;6188.94
03/14/2000;6350.35
03/13/2000;6336.93
03/10/2000;6510.28
03/09/2000;6423.43
03/08/2000;6344.97
03/07/2000;6441.85
03/06/2000;6545.98
03/03/2000;6514.11
03/02/2000;6477.55
03/01/2000;6256.32
02/29/2000;6190.96
02/28/2000;6102.73
02/25/2000;6188.64
02/24/2000;6078.78
02/23/2000;6031.25
02/22/2000;5963.31
02/21/2000;5967.28
02/18/2000;6062.72
02/17/2000;6154.96
02/16/2000;6046.27
02/15/2000;6092.63
02/14/2000;6268.32
02/11/2000;6287.01
02/10/2000;6207.52
02/09/2000;6271.60
02/08/2000;6297.66
02/07/2000;6203.58
02/04/2000;6275.72
02/03/2000;6149.67
02/02/2000;5946.86
02/01/2000;5773.42
01/31/2000;5659.81
01/28/2000;5731.05
01/27/2000;5688.35
01/26/2000;5646.32
01/25/2000;5597.50
01/24/2000;5690.86
01/21/2000;5681.32
01/20/2000;5709.74
01/19/2000;5649.46
01/18/2000;5672.95
01/17/2000;5842.78
01/14/2000;5787.44
01/13/2000;5633.24
01/12/2000;5582.50
01/11/2000;5613.90
01/10/2000;5646.12
01/07/2000;5539.61
01/06/2000;5450.11
01/05/2000;5479.70
01/04/2000;5672.02
01/03/2000;5917.37
